height_cm,weight_kg,weak_foot,skill_moves,work_rate,body_type,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_balance
178,74,3,2,7,23.355636914530994,76.0,37.0,54.0,56.0,58.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,71,3,2,4,22.408786769347305,71.0,47.0,57.0,61.0,58.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,79,3,2,4,21.655108138483047,54.0,27.0,36.0,36.0,60.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,90,3,1,4,25.46401086464464,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,77,2,2,4,25.142857142857142,82.0,61.0,50.0,63.0,31.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,77,3,2,5,23.503556057507403,64.0,26.0,50.0,57.0,56.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,72,3,2,1,22.724403484408533,64.0,54.0,58.0,57.0,58.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,76,3,2,4,22.944088878154812,65.0,36.0,45.0,41.0,61.0,59.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,75,3,2,7,23.148148148148145,67.0,53.0,49.0,61.0,59.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,76,4,2,8,22.694018931589476,69.0,28.0,51.0,54.0,59.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,82,3,3,3,23.702162099664697,63.0,55.0,57.0,61.0,53.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,75,3,2,4,20.99605274208449,69.0,29.0,51.0,46.0,58.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,83,2,2,4,24.78425751739377,66.0,52.0,56.0,58.0,59.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,78,2,2,5,24.343809494085704,67.0,30.0,51.0,61.0,60.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,70,4,2,7,22.093170054286073,75.0,31.0,54.0,57.0,57.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,68,3,2,1,22.20408163265306,69.0,30.0,47.0,43.0,60.0,60.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,75,3,2,4,22.395413419331717,86.0,37.0,54.0,59.0,56.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,77,3,2,4,21.329639889196677,59.0,61.0,57.0,57.0,60.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,75,3,2,4,23.40750912892856,63.0,52.0,54.0,62.0,57.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
177,68,3,3,4,21.705129432793896,71.0,54.0,55.0,67.0,28.0,52.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,91,2,2,4,25.746944318696244,64.0,30.0,37.0,44.0,58.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,75,3,2,4,22.395413419331717,55.0,59.0,56.0,62.0,56.0,62.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,80,3,2,6,23.37472607742878,64.0,57.0,33.0,56.0,29.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,66,3,3,7,22.837370242214536,63.0,59.0,61.0,61.0,52.0,60.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,74,3,2,4,22.34029706557179,62.0,36.0,51.0,45.0,61.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,80,3,2,4,23.629489603024574,65.0,36.0,41.0,48.0,60.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,73,4,3,7,23.836734693877553,87.0,53.0,51.0,60.0,50.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
177,71,3,2,4,22.66270867247598,62.0,41.0,45.0,62.0,63.0,58.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,71,3,2,4,21.91358024691358,64.0,49.0,64.0,57.0,51.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,79,2,2,4,22.351742870076958,87.0,57.0,38.0,56.0,28.0,60.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,86,3,2,7,26.840610467838083,52.0,63.0,41.0,58.0,28.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,79,2,2,2,22.351742870076958,79.0,26.0,28.0,37.0,60.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,70,3,2,7,22.093170054286073,81.0,48.0,53.0,59.0,54.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,74,3,3,8,21.62162162162162,73.0,54.0,52.0,65.0,27.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
192,85,3,1,4,23.057725694444446,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,75,2,2,7,23.148148148148145,80.0,55.0,55.0,63.0,58.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,89,3,2,1,26.575890590940304,69.0,58.0,40.0,56.0,29.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,77,2,2,4,22.019502988361115,39.0,38.0,42.0,36.0,58.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,79,4,2,4,21.883656509695292,49.0,57.0,63.0,62.0,47.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,79,4,2,4,24.382716049382715,66.0,60.0,58.0,59.0,55.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,74,3,2,4,20.937075599818925,55.0,55.0,55.0,57.0,57.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,78,3,2,5,23.54788069073783,75.0,30.0,51.0,58.0,60.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,77,3,2,4,22.743383742911153,70.0,61.0,53.0,57.0,36.0,60.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,71,3,2,5,22.15910864205237,79.0,49.0,61.0,63.0,51.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
174,67,3,3,4,22.12973972783723,57.0,44.0,53.0,60.0,64.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
172,63,2,2,4,21.29529475392104,79.0,50.0,57.0,61.0,53.0,53.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,77,3,3,4,24.302487059714682,72.0,52.0,57.0,59.0,42.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
198,94,2,1,4,23.977145189266402,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,87,2,2,1,23.84803048162057,51.0,26.0,33.0,38.0,60.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
171,72,3,2,4,24.622960911049557,74.0,45.0,53.0,68.0,40.0,55.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,94,2,2,2,26.595744680851066,36.0,29.0,34.0,30.0,59.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,86,3,2,5,25.127830533235937,49.0,34.0,40.0,39.0,61.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,90,3,2,4,24.67037636029714,40.0,31.0,31.0,32.0,60.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,69,2,3,4,22.53061224489796,53.0,62.0,53.0,57.0,33.0,54.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,92,2,2,4,29.036737785633125,52.0,53.0,62.0,61.0,60.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,79,2,2,7,23.589835468362743,79.0,61.0,54.0,62.0,48.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,75,3,1,4,20.99605274208449,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,78,3,3,7,23.808797045267237,66.0,63.0,61.0,62.0,43.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,77,3,2,5,23.503556057507403,41.0,41.0,51.0,45.0,59.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,78,3,2,4,21.606648199445985,33.0,44.0,54.0,52.0,61.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,78,2,1,4,22.79035792549306,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,73,3,2,4,22.783308885490467,53.0,48.0,59.0,57.0,51.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,84,3,1,4,25.925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,84,3,2,2,26.511804065143288,48.0,45.0,48.0,41.0,58.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,89,3,3,4,26.004382761139514,64.0,56.0,43.0,60.0,34.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,78,3,3,4,23.291229956104985,60.0,57.0,63.0,60.0,52.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,76,3,2,2,23.456790123456788,36.0,47.0,56.0,53.0,59.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,70,3,3,4,21.604938271604937,63.0,46.0,57.0,61.0,49.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,68,3,2,5,22.20408163265306,66.0,53.0,57.0,59.0,59.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,80,2,1,4,22.634676324128566,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,86,3,2,5,24.858365128916635,45.0,34.0,54.0,47.0,57.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,67,3,1,4,18.75647378292881,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,74,4,2,4,22.587833094227893,65.0,36.0,56.0,64.0,59.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,76,3,2,4,22.944088878154812,59.0,39.0,49.0,58.0,59.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,70,3,2,4,21.604938271604937,71.0,60.0,47.0,62.0,36.0,54.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,82,3,3,4,24.48565200513601,55.0,60.0,57.0,58.0,32.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,86,3,3,4,26.54320987654321,65.0,60.0,60.0,60.0,43.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,80,4,2,4,23.888440980620498,63.0,27.0,55.0,57.0,59.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,77,3,2,5,21.785875961973744,72.0,58.0,56.0,59.0,37.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,75,2,2,7,21.913805697589478,58.0,62.0,47.0,54.0,32.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,73,3,2,5,22.530864197530864,67.0,55.0,55.0,60.0,60.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,72,3,2,5,22.724403484408533,75.0,49.0,56.0,59.0,56.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,73,2,2,4,21.32943754565376,65.0,49.0,57.0,61.0,58.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,82,2,2,4,23.20054323223178,59.0,39.0,50.0,45.0,59.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,72,2,2,4,22.22222222222222,59.0,49.0,62.0,60.0,57.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,76,3,2,4,23.719609250647608,37.0,41.0,57.0,46.0,58.0,62.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,82,3,2,5,23.20054323223178,50.0,42.0,51.0,51.0,58.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,78,4,3,7,22.54595907041276,70.0,62.0,65.0,59.0,46.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,85,2,1,4,24.56931437160365,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,80,3,1,4,23.629489603024574,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,87,3,1,4,23.84803048162057,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,86,3,2,4,24.332277048438208,56.0,43.0,56.0,57.0,59.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,77,3,3,5,24.302487059714682,62.0,53.0,60.0,60.0,37.0,59.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,80,3,2,8,22.877405702193368,77.0,50.0,57.0,64.0,52.0,81.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,85,2,2,1,24.049343594386603,68.0,55.0,46.0,56.0,31.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,91,2,2,4,24.94449165318933,62.0,58.0,48.0,54.0,35.0,81.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,91,2,2,1,24.94449165318933,34.0,38.0,37.0,36.0,59.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,78,3,2,4,24.61810377477591,48.0,63.0,56.0,56.0,29.0,55.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,85,3,2,4,24.049343594386603,60.0,41.0,51.0,46.0,61.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,76,3,2,4,23.198315069747565,40.0,49.0,60.0,62.0,57.0,59.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,82,2,2,1,23.449340844748203,65.0,47.0,50.0,52.0,63.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,74,3,2,1,21.389756041160826,57.0,34.0,49.0,41.0,60.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,83,3,2,5,24.78425751739377,61.0,44.0,51.0,44.0,59.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,88,3,2,4,28.73469387755102,64.0,56.0,61.0,58.0,55.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,85,3,1,4,25.10633270321361,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,76,3,2,4,23.98687034465345,37.0,26.0,39.0,40.0,60.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,80,3,1,4,23.888440980620498,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,81,2,1,4,22.20333872426743,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
174,74,4,2,4,24.441802087462015,80.0,50.0,55.0,59.0,54.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,66,3,3,4,20.37037037037037,72.0,57.0,55.0,64.0,40.0,44.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,63,3,2,4,21.04981790236894,68.0,53.0,59.0,63.0,56.0,58.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,72,2,2,4,24.0569347455645,67.0,45.0,59.0,62.0,62.0,56.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
177,74,2,2,8,23.620287912158062,64.0,44.0,49.0,48.0,58.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,87,2,1,4,23.84803048162057,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,77,3,1,4,22.743383742911153,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,70,4,3,4,22.857142857142858,56.0,61.0,61.0,65.0,50.0,59.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,71,2,2,4,21.20099137030069,60.0,44.0,54.0,56.0,60.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,75,2,2,4,22.395413419331717,64.0,35.0,53.0,53.0,57.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,70,3,2,7,22.093170054286073,62.0,57.0,62.0,60.0,58.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,71,3,3,4,21.672110130948383,42.0,50.0,63.0,57.0,56.0,60.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,70,4,3,4,22.093170054286073,65.0,60.0,56.0,62.0,47.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,77,3,2,5,23.76543209876543,63.0,25.0,29.0,43.0,58.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,69,3,3,7,20.830817534114235,81.0,58.0,45.0,59.0,32.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,70,3,2,4,19.805341783612494,60.0,28.0,53.0,52.0,59.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,86,2,2,5,25.127830533235937,57.0,27.0,37.0,33.0,60.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,85,3,2,4,25.381468541909282,54.0,28.0,33.0,40.0,61.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,79,3,2,4,22.835009827725745,64.0,46.0,57.0,54.0,59.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,74,3,2,4,22.096807907073963,75.0,59.0,48.0,62.0,27.0,44.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,76,3,2,4,23.456790123456788,62.0,50.0,55.0,61.0,63.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,76,3,2,7,22.694018931589476,69.0,44.0,60.0,60.0,57.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,72,3,2,7,22.724403484408533,68.0,54.0,56.0,63.0,62.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,79,3,2,3,21.655108138483047,64.0,59.0,47.0,50.0,31.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,68,3,2,4,22.720438370810918,56.0,50.0,63.0,63.0,55.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,75,3,2,5,22.6421929718633,70.0,50.0,55.0,58.0,57.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,76,2,2,4,23.98687034465345,75.0,41.0,52.0,60.0,61.0,46.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,74,3,2,5,21.62162162162162,66.0,41.0,52.0,52.0,60.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,74,3,2,4,21.85727788279773,58.0,60.0,61.0,60.0,62.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,75,3,3,5,23.671253629592222,69.0,55.0,60.0,61.0,61.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,76,3,2,5,24.816326530612244,75.0,49.0,56.0,58.0,63.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,76,3,2,4,22.694018931589476,63.0,44.0,57.0,55.0,58.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,78,3,2,2,23.03875236294896,64.0,52.0,53.0,50.0,58.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,77,3,2,4,22.743383742911153,60.0,33.0,48.0,50.0,61.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,86,2,2,4,24.075473810923548,40.0,26.0,33.0,39.0,58.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,70,4,2,4,21.36686914318855,62.0,52.0,56.0,59.0,59.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,74,2,3,8,22.839506172839506,71.0,55.0,59.0,59.0,57.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,70,3,3,4,22.093170054286073,71.0,51.0,56.0,64.0,34.0,59.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,74,3,2,4,24.163265306122447,70.0,59.0,60.0,66.0,49.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
199,95,2,1,4,23.989293199666673,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
171,72,3,4,4,24.622960911049557,71.0,56.0,61.0,65.0,36.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,75,4,3,6,23.671253629592222,72.0,58.0,51.0,61.0,30.0,59.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,80,3,2,4,24.691358024691358,71.0,29.0,56.0,54.0,58.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
168,53,5,2,7,18.77834467120182,86.0,36.0,61.0,57.0,57.0,45.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,91,3,1,4,24.94449165318933,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,74,3,2,5,24.163265306122447,66.0,39.0,57.0,53.0,59.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,70,3,2,6,20.45288531775018,49.0,60.0,50.0,51.0,28.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,79,3,2,4,23.849776597029344,64.0,33.0,48.0,50.0,63.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,71,3,3,4,23.183673469387756,45.0,50.0,60.0,61.0,26.0,48.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,71,4,3,4,22.408786769347305,67.0,60.0,54.0,63.0,33.0,49.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,66,2,2,7,22.837370242214536,83.0,45.0,57.0,60.0,35.0,47.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
168,67,2,3,4,23.738662131519277,71.0,64.0,62.0,69.0,35.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,85,2,2,5,25.381468541909282,67.0,40.0,52.0,54.0,60.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,77,3,2,2,21.785875961973744,69.0,24.0,30.0,36.0,63.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,79,2,2,5,24.114038033027075,68.0,54.0,54.0,65.0,64.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,74,2,3,8,23.355636914530994,77.0,58.0,53.0,65.0,27.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
172,64,3,2,4,21.63331530557058,65.0,48.0,61.0,64.0,50.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,68,2,3,7,23.529411764705884,74.0,53.0,57.0,64.0,56.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,84,2,1,4,23.515579071134628,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
172,68,2,2,4,22.985397512168742,85.0,37.0,40.0,59.0,60.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
168,62,2,2,7,21.9671201814059,61.0,47.0,50.0,50.0,63.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
174,73,4,3,6,24.111507464658473,77.0,60.0,56.0,62.0,30.0,56.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,69,2,2,4,21.534908398614277,50.0,59.0,62.0,61.0,29.0,81.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
174,66,3,2,7,21.79944510503369,79.0,53.0,64.0,68.0,52.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,75,3,2,5,22.89307408198773,65.0,47.0,57.0,56.0,54.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
193,88,1,1,4,23.624795296518027,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,78,2,2,4,22.79035792549306,77.0,57.0,51.0,60.0,25.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,62,2,2,7,20.015495867768596,67.0,38.0,55.0,51.0,58.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,87,3,2,2,24.099722991689752,54.0,44.0,44.0,43.0,64.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,85,2,1,4,24.835646457268076,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,71,3,1,4,21.434609346697258,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,74,1,2,4,21.85727788279773,66.0,42.0,47.0,52.0,56.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,69,2,3,4,22.275309917355372,61.0,57.0,62.0,67.0,52.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,76,3,1,4,22.448015122873343,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,73,3,3,4,21.798202394816204,70.0,59.0,45.0,62.0,36.0,54.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,77,3,3,7,23.24598478444632,69.0,58.0,58.0,60.0,28.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,83,4,2,6,22.75156931005181,64.0,58.0,37.0,58.0,26.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,84,2,2,5,25.925925925925924,75.0,36.0,51.0,51.0,54.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,70,2,1,4,21.604938271604937,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,83,3,2,4,23.48347668628339,62.0,48.0,51.0,54.0,62.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,76,3,3,4,23.198315069747565,50.0,61.0,46.0,60.0,28.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,88,3,2,1,25.4364666435426,31.0,29.0,34.0,38.0,59.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,69,3,2,4,21.534908398614277,69.0,39.0,47.0,51.0,59.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,75,3,2,5,23.40750912892856,59.0,28.0,27.0,30.0,58.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,66,3,2,4,21.551020408163264,63.0,55.0,60.0,57.0,58.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,83,3,1,4,23.48347668628339,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,64,3,2,4,18.107741059302853,68.0,60.0,59.0,56.0,58.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,70,2,2,4,19.390581717451525,47.0,36.0,50.0,42.0,60.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,75,2,2,4,24.212293388429753,60.0,41.0,54.0,50.0,66.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
